"","Module","ENSEMBL","Symbol","ncbi","kTotal","kWithin","kOut","kDiff"
"ENSG00000164695","red","ENSG00000164695","CHMP4C","92421",640.889321579692,97.8642604324344,543.025061147258,-445.160800714823
"ENSG00000164707","blue","ENSG00000164707","SLC13A4","26266",821.253316737874,277.827746867119,543.425569870755,-265.597823003637
"ENSG00000164713","brown","ENSG00000164713","BRI3","25798",820.824945735813,366.660119857197,454.164825878616,-87.5047060214196
"ENSG00000164715","pink","ENSG00000164715","LMTK2","22853",598.85962804488,43.0356758767559,555.823952168124,-512.788276291368
"ENSG00000164733","salmon","ENSG00000164733","CTSB","1508",624.363719047597,31.233415958405,593.130303089192,-561.896887130787
"ENSG00000164736","black","ENSG00000164736","SOX17","64321",685.346722025162,76.2899926298577,609.056729395304,-532.766736765447
"ENSG00000164741","turquoise","ENSG00000164741","DLC1","10395",639.598809717515,178.990007793934,460.60880192358,-281.618794129646
"ENSG00000164742","grey","ENSG00000164742","ADCY1","107",501.030899750434,NA,NA,NA
"ENSG00000164743","grey","ENSG00000164743","C8orf48","157773",579.095401442481,NA,NA,NA
"ENSG00000164744","grey","ENSG00000164744","SUN3","256979",546.003462247746,NA,NA,NA
"ENSG00000164746","grey","ENSG00000164746","C7orf57","136288",575.336220746208,NA,NA,NA
"ENSG00000164749","grey","ENSG00000164749","HNF4G","3174",664.925599451055,NA,NA,NA
"ENSG00000164751","turquoise","ENSG00000164751","PEX2","5828",861.926859769279,383.991756090312,477.935103678967,-93.9433475886552
"ENSG00000164754","turquoise","ENSG00000164754","RAD21","5885",1131.07647145327,629.552469204625,501.524002248642,128.028466955983
"ENSG00000164756","grey","ENSG00000164756","SLC30A8","169026",643.836525726601,NA,NA,NA
"ENSG00000164758","turquoise","ENSG00000164758","MED30","90390",686.339204699901,214.478358590283,471.860846109618,-257.382487519335
"ENSG00000164761","yellow","ENSG00000164761","TNFRSF11B","4982",696.58692232616,193.648960264322,502.937962061838,-309.289001797515
"ENSG00000164764","blue","ENSG00000164764","SBSPON","157869",782.699069348284,173.746549082859,608.952520265425,-435.205971182567
"ENSG00000164776","blue","ENSG00000164776","PHKG1","5260",632.052524086979,153.151857871204,478.900666215775,-325.748808344572
"ENSG00000164778","brown","ENSG00000164778","EN2","2020",526.675386836683,131.457705622705,395.217681213978,-263.759975591274
"ENSG00000164794","grey","ENSG00000164794","KCNV1","27012",523.239807987599,NA,NA,NA
"ENSG00000164796","grey","ENSG00000164796","CSMD3","114788",634.444802600704,NA,NA,NA
"ENSG00000164808","turquoise","ENSG00000164808","SPIDR","23514",713.441067293482,260.487645007916,452.953422285566,-192.46577727765
"ENSG00000164815","turquoise","ENSG00000164815","ORC5","5001",601.620966383279,180.733178466134,420.887787917145,-240.15460945101
"ENSG00000164818","brown","ENSG00000164818","DNAAF5","54919",609.544323381349,166.742449171526,442.801874209823,-276.059425038297
"ENSG00000164823","turquoise","ENSG00000164823","OSGIN2","734",687.688181208143,291.563592726994,396.124588481149,-104.560995754155
"ENSG00000164825","red","ENSG00000164825","DEFB1","1672",713.317265300965,175.807587900132,537.509677400833,-361.702089500701
"ENSG00000164828","turquoise","ENSG00000164828","SUN1","23353",648.202449085784,189.949376469564,458.25307261622,-268.303696146656
"ENSG00000164830","turquoise","ENSG00000164830","OXR1","55074",1142.07161551622,619.976291823545,522.095323692671,97.8809681308746
"ENSG00000164841","grey","ENSG00000164841","TMEM74","157753",551.17142614966,NA,NA,NA
"ENSG00000164845","grey","ENSG00000164845",NA,NA,544.848648615354,NA,NA,NA
"ENSG00000164849","grey","ENSG00000164849","GPR146","115330",549.659466774439,NA,NA,NA
"ENSG00000164850","grey","ENSG00000164850","GPER1","2852",536.766527676258,NA,NA,NA
"ENSG00000164855","red","ENSG00000164855","TMEM184A","202915",715.226322919293,171.79982287467,543.426500044623,-371.626677169952
"ENSG00000164867","midnightblue","ENSG00000164867","NOS3","4846",649.355215876715,21.8740311536622,627.481184723052,-605.60715356939
"ENSG00000164877","grey","ENSG00000164877","MICALL2","79778",638.6659870838,NA,NA,NA
"ENSG00000164879","magenta","ENSG00000164879","CA3","761",729.894344609031,31.3887579684333,698.505586640597,-667.116828672164
"ENSG00000164880","brown","ENSG00000164880","INTS1","26173",759.302047217619,332.992121767207,426.309925450412,-93.3178036832054
"ENSG00000164885","brown","ENSG00000164885","CDK5","1020",805.077865774786,367.259608292932,437.818257481853,-70.5586491889209
"ENSG00000164889","brown","ENSG00000164889","SLC4A2","6522",705.681143862794,282.832997956613,422.84814590618,-140.015147949567
"ENSG00000164896","brown","ENSG00000164896","FASTK","10922",836.734230811575,371.098950490198,465.635280321377,-94.5363298311794
"ENSG00000164897","brown","ENSG00000164897","TMUB1","83590",884.933606877162,416.557513719754,468.376093157408,-51.8185794376542
"ENSG00000164898","brown","ENSG00000164898","FMC1","154791",648.432312841745,155.251386798653,493.180926043092,-337.929539244439
"ENSG00000164900","grey","ENSG00000164900","GBX1","2636",542.306513189804,NA,NA,NA
"ENSG00000164902","turquoise","ENSG00000164902","PHAX","51808",1060.0668376905,608.022178277924,452.044659412573,155.977518865352
"ENSG00000164904","grey","ENSG00000164904","ALDH7A1","501",504.32273617625,NA,NA,NA
"ENSG00000164916","tan","ENSG00000164916","FOXK1","221937",588.812914581306,21.2447909408199,567.568123640486,-546.323332699666
"ENSG00000164919","brown","ENSG00000164919","COX6C","1345",655.309353540376,185.555533895622,469.753819644754,-284.198285749132
"ENSG00000164920","black","ENSG00000164920","OSR2","116039",577.599937122421,48.6703296417891,528.929607480632,-480.259277838843
"ENSG00000164924","pink","ENSG00000164924","YWHAZ","7534",579.593172573852,33.6180446746233,545.975127899228,-512.357083224605
"ENSG00000164929","grey","ENSG00000164929","BAALC","79870",622.749439212016,NA,NA,NA
"ENSG00000164930","turquoise","ENSG00000164930","FZD6","8323",707.376164665193,247.384145088009,459.992019577184,-212.607874489176
"ENSG00000164932","black","ENSG00000164932","CTHRC1","115908",589.897965375014,25.5856879299311,564.312277445083,-538.726589515152
"ENSG00000164933","blue","ENSG00000164933","SLC25A32","81034",890.893713451754,319.683508524891,571.210204926864,-251.526696401973
"ENSG00000164934","turquoise","ENSG00000164934","DCAF13","25879",813.305259048979,359.969091065746,453.336167983233,-93.367076917487
"ENSG00000164935","grey","ENSG00000164935","DCSTAMP","81501",632.389778113549,NA,NA,NA
"ENSG00000164938","grey","ENSG00000164938","TP53INP1","94241",642.972408467379,NA,NA,NA
"ENSG00000164941","turquoise","ENSG00000164941","INTS8","55656",930.774095366159,481.852039232792,448.922056133367,32.9299830994256
"ENSG00000164944","turquoise","ENSG00000164944","VIRMA","25962",930.586813280372,495.27504101297,435.311772267402,59.9632687455686
"ENSG00000164946","grey","ENSG00000164946","FREM1","158326",732.000127827119,NA,NA,NA
"ENSG00000164949","magenta","ENSG00000164949","GEM","2669",715.199894382326,51.4020647673915,663.797829614934,-612.395764847543
"ENSG00000164951","turquoise","ENSG00000164951","PDP1","54704",625.80879652946,217.862533245876,407.946263283583,-190.083730037707
"ENSG00000164953","turquoise","ENSG00000164953","TMEM67","91147",775.606461166842,327.69951134959,447.906949817252,-120.207438467662
"ENSG00000164961","turquoise","ENSG00000164961","WASHC5","9897",806.30963303753,388.065315397705,418.244317639825,-30.1790022421204
"ENSG00000164967","brown","ENSG00000164967","RPP25L","138716",678.3247483025,242.621408870034,435.703339432466,-193.081930562432
"ENSG00000164970","brown","ENSG00000164970","FAM219A","203259",584.158635611509,179.2766678635,404.88196774801,-225.60529988451
"ENSG00000164972","grey","ENSG00000164972","SPMIP6","84688",573.834117738937,NA,NA,NA
"ENSG00000164975","turquoise","ENSG00000164975","SNAPC3","6619",763.210204455442,360.265258354925,402.944946100517,-42.6796877455926
"ENSG00000164976","grey","ENSG00000164976","MYORG","57462",518.623638050711,NA,NA,NA
"ENSG00000164978","brown","ENSG00000164978","NUDT2","318",543.62358661385,143.003352237678,400.620234376172,-257.616882138494
"ENSG00000164983","turquoise","ENSG00000164983","TMEM65","157378",820.758881860768,372.080480886716,448.678400974052,-76.5979200873362
"ENSG00000164985","turquoise","ENSG00000164985","PSIP1","11168",862.396755562275,392.699078182852,469.697677379423,-76.9985991965708
"ENSG00000164989","grey","ENSG00000164989","CCDC171","203238",517.582768382324,NA,NA,NA
"ENSG00000165006","grey","ENSG00000165006","UBAP1","51271",509.926544066857,NA,NA,NA
"ENSG00000165023","yellow","ENSG00000165023","DIRAS2","54769",600.395591270087,166.553634376119,433.841956893968,-267.28832251785
"ENSG00000165025","yellow","ENSG00000165025","SYK","6850",907.489210104919,451.074757069734,456.414453035185,-5.33969596545091
"ENSG00000165028","blue","ENSG00000165028","NIPSNAP3B","55335",779.057315697568,195.992502982596,583.064812714972,-387.072309732377
"ENSG00000165029","grey","ENSG00000165029","ABCA1","19",612.683176550539,NA,NA,NA
"ENSG00000165030","grey","ENSG00000165030","NFIL3","4783",532.248854037278,NA,NA,NA
"ENSG00000165046","grey","ENSG00000165046","LETM2","137994",507.249351790689,NA,NA,NA
"ENSG00000165055","turquoise","ENSG00000165055","METTL2B","55798",612.222067376168,178.254842915839,433.967224460329,-255.71238154449
"ENSG00000165060","brown","ENSG00000165060","FXN","2395",564.705434691938,137.197853362519,427.507581329419,-290.3097279669
"ENSG00000165061","grey","ENSG00000165061","ZMAT4","79698",609.963172387034,NA,NA,NA
"ENSG00000165066","yellow","ENSG00000165066","NKX6-3","157848",608.795069258343,148.52842671905,460.266642539293,-311.738215820243
"ENSG00000165071","yellow","ENSG00000165071","TMEM71","137835",616.92536640586,152.911792459301,464.013573946559,-311.101781487258
"ENSG00000165072","grey","ENSG00000165072","MAMDC2","256691",579.267666703518,NA,NA,NA
"ENSG00000165078","yellow","ENSG00000165078","CPA6","57094",575.962960803968,121.186684181246,454.776276622722,-333.589592441475
"ENSG00000165084","grey","ENSG00000165084","C8orf34","116328",554.316496803535,NA,NA,NA
"ENSG00000165091","grey","ENSG00000165091","TMC1","117531",590.955035564363,NA,NA,NA
"ENSG00000165092","grey","ENSG00000165092","ALDH1A1","216",608.763827593277,NA,NA,NA
"ENSG00000165097","turquoise","ENSG00000165097","KDM1B","221656",912.682776098656,458.157825309535,454.524950789121,3.63287452041448
"ENSG00000165102","brown","ENSG00000165102","HGSNAT","138050",551.297338258024,143.999742301275,407.297595956749,-263.297853655474
"ENSG00000165105","grey","ENSG00000165105","RASEF","158158",547.031481104563,NA,NA,NA
"ENSG00000165113","blue","ENSG00000165113","GKAP1","80318",793.161379092289,193.819751273157,599.341627819132,-405.521876545975
"ENSG00000165115","turquoise","ENSG00000165115","KIF27","55582",911.184148381404,379.934102483543,531.25004589786,-151.315943414317
"ENSG00000165118","turquoise","ENSG00000165118","QNG1","84267",596.67136429851,173.643416585718,423.027947712792,-249.384531127074
"ENSG00000165119","pink","ENSG00000165119","HNRNPK","3190",590.422556390579,47.5526110573145,542.869945333265,-495.31733427595
"ENSG00000165121","turquoise","ENSG00000165121",NA,NA,1069.34361371236,439.969602444792,629.37401126757,-189.404408822778
"ENSG00000165124","black","ENSG00000165124","SVEP1","79987",768.383394792605,81.3690420919995,687.014352700606,-605.645310608606
"ENSG00000165125","purple","ENSG00000165125","TRPV6","55503",670.015216411539,30.6932235495771,639.321992861962,-608.628769312385
"ENSG00000165131","grey","ENSG00000165131","LLCFC1","135927",569.343887775384,NA,NA,NA
"ENSG00000165138","grey","ENSG00000165138","ANKS6","203286",562.570403651355,NA,NA,NA
"ENSG00000165140","yellow","ENSG00000165140","FBP1","2203",850.943976298487,404.053578863064,446.890397435423,-42.8368185723589
"ENSG00000165152","purple","ENSG00000165152","PGAP4","84302",577.411826191841,17.2537391615162,560.158087030325,-542.904347868809
"ENSG00000165156","turquoise","ENSG00000165156","ZHX1","11244",855.393739757718,416.774320296101,438.619419461618,-21.845099165517
"ENSG00000165164","grey","ENSG00000165164","CFAP47","286464",585.157737972697,NA,NA,NA
"ENSG00000165168","yellow","ENSG00000165168","CYBB","1536",1086.3546143783,591.048242852502,495.3063715258,95.741871326702
"ENSG00000165169","magenta","ENSG00000165169","DYNLT3","6990",670.47573432235,33.4194208211252,637.056313501225,-603.636892680099
"ENSG00000165171","grey","ENSG00000165171","METTL27","155368",527.081302898981,NA,NA,NA
"ENSG00000165175","grey","ENSG00000165175","MID1IP1","58526",491.26851327837,NA,NA,NA
"ENSG00000165178","yellow","ENSG00000165178","NCF1C","654817",1091.81045469992,656.378486598679,435.43196810124,220.946518497439
"ENSG00000165181","grey","ENSG00000165181","SHOC1","158401",561.21104314902,NA,NA,NA
"ENSG00000165182","grey","ENSG00000165182","CXorf58","254158",529.452997859704,NA,NA,NA
"ENSG00000165185","turquoise","ENSG00000165185","KIAA1958","158405",627.803180981744,195.370390782353,432.43279019939,-237.062399417037
"ENSG00000165186","grey","ENSG00000165186","PTCHD1","139411",525.830118729571,NA,NA,NA
"ENSG00000165188","blue","ENSG00000165188","RNF183","138065",587.85752779658,134.086413426492,453.771114370088,-319.684700943596
"ENSG00000165192","grey","ENSG00000165192","ASB11","140456",594.5341441665,NA,NA,NA
"ENSG00000165194","magenta","ENSG00000165194","PCDH19","57526",660.768479416382,44.6893979126736,616.079081503709,-571.389683591035
"ENSG00000165195","turquoise","ENSG00000165195","PIGA","5277",889.540839017357,404.470735870347,485.07010314701,-80.5993672766634
"ENSG00000165197","blue","ENSG00000165197","VEGFD","2277",636.188087026722,156.189988040442,479.99809898628,-323.808110945838
"ENSG00000165209","turquoise","ENSG00000165209","STRBP","55342",712.050088536978,250.589810708496,461.460277828482,-210.870467119986
"ENSG00000165215","grey","ENSG00000165215","CLDN3","1365",578.3849528983,NA,NA,NA
"ENSG00000165219","turquoise","ENSG00000165219","GAPVD1","26130",788.78946095231,374.141067230599,414.648393721711,-40.5073264911126
"ENSG00000165233","brown","ENSG00000165233","CARD19","84270",620.883821285269,169.908474969142,450.975346316126,-281.066871346984
"ENSG00000165238","tan","ENSG00000165238","WNK2","65268",597.508488546934,19.6778977035117,577.830590843423,-558.152693139911
"ENSG00000165240","turquoise","ENSG00000165240","ATP7A","538",799.663507458782,360.36136241157,439.302145047213,-78.9407826356429
"ENSG00000165244","turquoise","ENSG00000165244","ZNF367","195828",678.359744992931,270.64070661539,407.719038377541,-137.07833176215
"ENSG00000165246","grey","ENSG00000165246","NLGN4Y","22829",510.659952508653,NA,NA,NA
"ENSG00000165259","turquoise","ENSG00000165259","HDX","139324",760.420110824687,310.48995417249,449.930156652197,-139.440202479706
"ENSG00000165264","grey","ENSG00000165264","NDUFB6","4712",540.525557217298,NA,NA,NA
"ENSG00000165269","black","ENSG00000165269","AQP7","364",563.506697599252,41.5522053170276,521.954492282224,-480.402286965197
"ENSG00000165271","brown","ENSG00000165271","NOL6","65083",609.591873397834,189.209322285986,420.382551111847,-231.173228825861
"ENSG00000165272","red","ENSG00000165272","AQP3","360",801.303672987579,163.144446027306,638.159226960274,-475.014780932968
"ENSG00000165275","blue","ENSG00000165275","TRMT10B","158234",722.506006397342,207.535349220555,514.970657176787,-307.435307956232
"ENSG00000165280","brown","ENSG00000165280","VCP","7415",650.275758179999,209.919618778662,440.356139401337,-230.436520622675
"ENSG00000165282","brown","ENSG00000165282","PIGO","84720",578.570318142407,177.409248289324,401.161069853082,-223.751821563758
"ENSG00000165283","brown","ENSG00000165283","STOML2","30968",621.615212577081,202.232472894481,419.3827396826,-217.15026678812
"ENSG00000165288","turquoise","ENSG00000165288","BRWD3","254065",1157.94529499858,616.605308856442,541.339986142137,75.2653227143051
"ENSG00000165300","grey","ENSG00000165300","SLITRK5","26050",567.720472968836,NA,NA,NA
"ENSG00000165304","cyan","ENSG00000165304","MELK","9833",599.774117032632,49.4368397758936,550.337277256738,-500.900437480845
"ENSG00000165309","grey","ENSG00000165309","ARMC3","219681",539.9130053312,NA,NA,NA
"ENSG00000165312","grey","ENSG00000165312","OTUD1","220213",603.432935210139,NA,NA,NA
"ENSG00000165322","turquoise","ENSG00000165322","ARHGAP12","94134",1006.74918042301,554.989705510284,451.759474912728,103.230230597557
