"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol","entrez_symbol"
"ENSG00000118777",0.81688609303174,1.31623737138988,4.6474489285168,4.50596424410273e-06,6.29667981852168e-05,3.3318481882581,"ABCG2","9429"
"ENSG00000100815",0.449046672226882,4.99630747736251,4.64658905989117,4.52385342157144e-06,6.31864780876824e-05,2.9358477286102,"TRIP11","9321"
"ENSG00000168813",0.379866138132132,4.54395940307612,4.64459089143341,4.56568849623146e-06,6.37402491740296e-05,2.97022349105077,"ZNF507","22847"
"ENSG00000233554",-0.48177383868487,-1.04087590246614,-4.64425525645407,4.57275197445932e-06,6.38082861723404e-05,3.40951983156478,NA,NA
"ENSG00000104894",0.937827707092081,3.96776463963362,4.64402176778794,4.57767196638703e-06,6.38463620931798e-05,3.06710513280538,"CD37","951"
"ENSG00000123066",0.346357568705035,5.90978422207442,4.64348590815914,4.58898266374951e-06,6.39734922923472e-05,2.83078637239449,"MED13L","23389"
"ENSG00000270472",1.32961284531896,-4.20408930367372,4.64327469295645,4.59344828253759e-06,6.40051215495051e-05,3.49562409709201,"IGHV3OR16-9","28307"
"ENSG00000165525",0.415151506171548,4.67668430866787,4.64307140979241,4.59775014324538e-06,6.40247816173092e-05,2.9522412777892,"NEMF","9147"
"ENSG00000197562",-0.327869729257507,4.57737313452874,-4.64300038313557,4.59925411604298e-06,6.40247816173092e-05,2.91714627640555,"RAB40C","57799"
"ENSG00000125995",-0.416326048116129,5.65099295604803,-4.6425760357291,4.60824943140597e-06,6.41193674467261e-05,2.81168787034918,"ROMO1","140823"
"ENSG00000153404",-1.15829531358265,-0.474664122400171,-4.64234164815501,4.61322522722976e-06,6.41579619191247e-05,3.35521840527497,"PLEKHG4B","153478"
"ENSG00000276953",1.27866409120396,-3.28774122364781,4.64199425229294,4.62060956918849e-06,6.42300001945972e-05,3.47852023561931,"TRBV12-4","28576"
"ENSG00000213859",-0.482056311424336,3.35317882281496,-4.63828225017406,4.70022563778874e-06,6.53055670875597e-05,3.02179426257272,"KCTD11","147040"
"ENSG00000237070",1.07195544729371,-5.31687418778118,4.63781834208938,4.71026788577329e-06,6.54139013917495e-05,3.48031372130645,"LOC105375166","105375166"
"ENSG00000135999",0.360474144523903,4.80707762413742,4.63744703401774,4.71832047263044e-06,6.54945141927396e-05,2.90971107647772,"EPC2","26122"
"ENSG00000007384",-0.447113378484597,5.775630680773,-4.63692508207411,4.72966246400879e-06,6.55995953426373e-05,2.77534964410314,"RHBDF1","64285"
"ENSG00000143167",1.05432135987394,-3.49865344073621,4.63689147393422,4.73039366470624e-06,6.55995953426373e-05,3.4577474983526,"GPA33","10223"
"ENSG00000106246",-0.342653865349523,1.5959207481803,-4.63536790662742,4.76365575298917e-06,6.6029435784535e-05,3.20497750738608,"PTCD1","26024"
"ENSG00000167549",-0.844036189374998,-0.442394674308113,-4.63451923824044,4.78228101424847e-06,6.62260203660511e-05,3.32932977360916,"CORO6","84940"
"ENSG00000225422",0.565302732600068,-1.43182591259852,4.634490137962,4.78292090179013e-06,6.62260203660511e-05,3.39738011875378,NA,NA
"ENSG00000100433",-1.20106588281357,-3.55587949936959,-4.63441119379367,4.78465722372795e-06,6.62260203660511e-05,3.42577450831767,"KCNK10","54207"
"ENSG00000075539",0.37551770981586,5.50797052510112,4.63419032953523,4.78951819847181e-06,6.6261824421023e-05,2.82761784983111,"FRYL","285527"
"ENSG00000135750",-1.25803233063847,-2.0714125335967,-4.63368982944131,4.80055121769988e-06,6.63829427047479e-05,3.38353034014724,"KCNK1","3775"
"ENSG00000137474",0.867019619147231,3.10661637836428,4.63236835702542,4.82979927098663e-06,6.67274210534273e-05,3.10867734801492,"MYO7A","4647"
"ENSG00000278107",-0.65013511538855,-1.22429846851512,-4.63235738017454,4.83004293663091e-06,6.67274210534273e-05,3.36069111328738,NA,NA
"ENSG00000123815",-0.33578797771872,5.27420974542666,-4.63213732425656,4.83493026168644e-06,6.67489064583963e-05,2.80246157366526,"COQ8B","79934"
"ENSG00000151304",0.476040759838652,3.24597875556757,4.63208108643835,4.83618003616401e-06,6.67489064583963e-05,3.07008592846039,"SRFBP1","153443"
"ENSG00000178585",-0.434696264769196,5.05149143820568,-4.63147980778883,4.84956168955004e-06,6.68705916837425e-05,2.81496544218299,"CTNNBIP1","56998"
"ENSG00000120262",0.815917020007929,-0.589805921931116,4.63147868219598,4.84958677333017e-06,6.68705916837425e-05,3.36172375195248,"CCDC170","80129"
"ENSG00000246084",1.12962231093763,-3.69668650811418,4.63106617102138,4.85878796644636e-06,6.69657739784206e-05,3.43533282619658,"LINC02325","101929241"
"ENSG00000273142",-0.453549500921616,3.1928617070423,-4.63007053428352,4.88106513717011e-06,6.72409994499236e-05,3.00685609065032,NA,NA
"ENSG00000206113",-0.734460087665901,-2.93594673756007,-4.62903049412136,4.90444065005316e-06,6.75310882702972e-05,3.39410887043005,"CFAP99","402160"
"ENSG00000282780",1.05634558193675,-4.42387480754781,4.62879383679487,4.90977466952795e-06,6.75726002698943e-05,3.43320480209559,"TRBJ1-6","28630"
"ENSG00000225177",-0.577891924351771,2.19750663719228,-4.62856792269676,4.91487174891475e-06,6.7610813633796e-05,3.10407343405309,"LOC124900217","124900217"
"ENSG00000148835",0.345627644926317,2.13642662400147,4.62796405708488,4.92852115793332e-06,6.77665844537731e-05,3.15798646284027,"TAF5","6877"
"ENSG00000288012",-0.701070517585715,-3.70039483386043,-4.6274340909626,4.94053019961547e-06,6.78996641018851e-05,3.40423863351778,NA,NA
"ENSG00000180616",0.624285370299864,0.344198466237536,4.62580653534383,4.97758670217487e-06,6.83766931421815e-05,3.29147425096241,"SSTR2","6752"
"ENSG00000198205",0.38303788562066,1.45912519436914,4.62525996412451,4.9900909501273e-06,6.85161592473652e-05,3.20582742183418,"ZXDA","7789"
"ENSG00000136167",0.937460844965978,6.32034495889969,4.62467747582324,5.00345012424987e-06,6.86672269524938e-05,2.74117780157948,"LCP1","3936"
"ENSG00000185499",-0.753640248822937,1.38949950949573,-4.62206878879273,5.0637023186047e-06,6.94614080766791e-05,3.14535490512018,"MUC1","4582"
"ENSG00000162600",0.394851247061188,2.96260797588065,4.62072173379556,5.09508729326502e-06,6.98590415889739e-05,3.04556165261128,"OMA1","115209"
"ENSG00000214253",-0.378243236209161,6.69034399329379,-4.6192453179119,5.12970095891229e-06,7.03005489834754e-05,2.62817271371518,"FIS1","51024"
"ENSG00000273289",-0.773896336212912,-3.72119326727575,-4.61815012651799,5.15552291761304e-06,7.06212109673594e-05,3.36327897192786,NA,NA
"ENSG00000125731",-0.773896029927161,0.340197733118103,-4.61803918265636,5.15814566159299e-06,7.0623934208728e-05,3.20925378593457,"SH2D3A","10045"
"ENSG00000217094",-0.55130453073514,-1.68135069086265,-4.61771979798939,5.16570316510575e-06,7.06941885479197e-05,3.31381350065418,NA,NA
"ENSG00000199023",-0.716493955766762,-4.09505344793318,-4.61760523195703,5.16841669887031e-06,7.06981168724345e-05,3.36849863215538,"MIR339","442907"
"ENSG00000224227",-1.02731822397754,-4.31007911651978,-4.6169460128473,5.18405715449602e-06,7.08787842578114e-05,3.36619261916856,"OR2L1P","26247"
"ENSG00000103657",0.30061278096793,6.0985045167014,4.61680514080959,5.18740533979898e-06,7.08912954879846e-05,2.69425545557575,"HERC1","8925"
"ENSG00000211966",2.3161475351461,2.14728597082129,4.61624790918704,5.20066975678477e-06,7.10392470856451e-05,3.19222541962161,"IGHV5-51","28388"
"ENSG00000134508",-0.933117585632716,6.80899378818731,-4.61612059117898,5.2037050228532e-06,7.10473990374185e-05,2.58487745477876,"CABLES1","91768"
"ENSG00000177189",0.460572478610786,6.4044167531066,4.6155918196237,5.21632918216219e-06,7.11864014292635e-05,2.67201167859333,"RPS6KA3","6197"
"ENSG00000226005",-1.04396376549609,-5.03611525172989,-4.61482871686668,5.23459977737705e-06,7.14022935925363e-05,3.36702151591878,"LINC02660","101927904"
"ENSG00000224592",-1.01571574697725,-2.90364677474589,-4.61454220410785,5.24147547735867e-06,7.14626249454012e-05,3.32601917460434,NA,NA
"ENSG00000070367",0.418478471575363,5.6480134342181,4.6128770843773,5.28160692552338e-06,7.19760988690595e-05,2.72295240763866,"EXOC5","10640"
"ENSG00000158615",0.32970217209199,5.99405711394616,4.61255542982966,5.28939314969936e-06,7.20485080923986e-05,2.68648659319424,"PPP1R15B","84919"
"ENSG00000173145",0.44948283008595,4.2934937611532,4.61150924326057,5.3147943181464e-06,7.23606762866886e-05,2.85674214593811,"NOC3L","64318"
"ENSG00000167005",0.302594889392215,6.35709846521106,4.61032901854101,5.34359059840437e-06,7.27187555698784e-05,2.64473698827411,"NUDT21","11051"
"ENSG00000169756",0.453131937906838,5.71213344421799,4.60938063807222,5.3668386884002e-06,7.30010326915164e-05,2.7030300200077,"LIMS1","3987"
"ENSG00000082074",0.949976806310679,4.44027527466125,4.60927416006249,5.36945489300176e-06,7.30025374533361e-05,2.86305872913043,"FYB1","2533"
"ENSG00000168685",1.24227768395692,2.61957080842895,4.60806487740644,5.39925353746322e-06,7.33734379979143e-05,3.0700274255948,"IL7R","3575"
"ENSG00000080839",0.385562190949835,4.19539409439618,4.6074322129677,5.4149066372938e-06,7.35518507152411e-05,2.84613013854736,"RBL1","5933"
"ENSG00000231752",0.967542881915121,-1.10418965616395,4.60715257520827,5.42183919576783e-06,7.36116993513008e-05,3.27444986211942,NA,NA
"ENSG00000082898",0.340293450154252,7.15665563231714,4.60615341273868,5.44667937860484e-06,7.3914508791351e-05,2.56557401765388,"XPO1","7514"
"ENSG00000122122",1.05707043814603,3.3902895006065,4.6041306461916,5.497302550532e-06,7.45638954519778e-05,2.96541561511045,"SASH3","54440"
"ENSG00000108506",0.423264906865057,3.95338748211933,4.60403727095058,5.49965030636671e-06,7.45638954519778e-05,2.86191610774246,"INTS2","57508"
"ENSG00000131981",-0.795875931106385,8.5797708198734,-4.60351751200074,5.51273634372351e-06,7.47065516794085e-05,2.4104476212146,"LGALS3","3958"
"ENSG00000109684",0.983222359873756,-1.98803242299514,4.6022821573528,5.5439591797607e-06,7.50947441476094e-05,3.27666745471573,"CLNK","116449"
"ENSG00000188822",1.4436994885575,-2.35075135961283,4.60217355390862,5.54671217533644e-06,7.50971217196108e-05,3.28945555646388,"CNR2","1269"
"ENSG00000197180",-0.489769336548292,2.12847771798027,-4.6017119848034,5.55842717912308e-06,7.52207776548676e-05,2.99816791946013,"ATP6AP1-DT","158960"
"ENSG00000007255",-0.510287756484568,4.20281356843389,-4.60092998848587,5.578329160077e-06,7.54550596137434e-05,2.76133081089326,"TRAPPC6A","79090"
"ENSG00000109193",-1.05930538831127,-5.63297456444464,-4.60076286459439,5.58259137014781e-06,7.54776715362537e-05,3.31189683680709,"SULT1E1","6783"
"ENSG00000237513",0.797777669556907,-1.67024475939044,4.59953159731184,5.61408931677233e-06,7.58683239023556e-05,3.25441574774333,NA,NA
"ENSG00000141378",-0.313620061266406,4.748926184605,-4.59921929555459,5.62210563854567e-06,7.59414324917323e-05,2.70859799016962,"PTRH2","51651"
"ENSG00000021574",0.429876056293348,4.17838398034064,4.59893479011144,5.62941804100681e-06,7.60049694359474e-05,2.81357528382285,"SPAST","6683"
"ENSG00000232869",1.39134369696961,-2.27563253955849,4.59852010985628,5.64009258235116e-06,7.61138200460322e-05,3.27147107761248,"TRBV29-1","28558"
"ENSG00000090382",1.21136456249838,5.0823088335919,4.59803790897497,5.65252966598421e-06,7.62463446056093e-05,2.76194649654331,"LYZ","4069"
"ENSG00000136381",0.384517240856995,5.62484591858816,4.59763097242596,5.66304600177911e-06,7.63528497491144e-05,2.65695594171954,"IREB2","3658"
"ENSG00000174837",1.06890341380663,-0.633867390806765,4.59682422992315,5.68394999141306e-06,7.65992446576369e-05,3.21607259372497,"ADGRE1","2015"
"ENSG00000272121",-0.839659529931664,-0.238120380168122,-4.59630429204273,5.69746167339452e-06,7.67458360222019e-05,3.15067073021324,NA,NA
"ENSG00000128923",0.534389859416929,4.94719739506377,4.59578859539951,5.7108936127716e-06,7.68912182540266e-05,2.72219967884878,"MINDY2","54629"
"ENSG00000162711",0.72572123646416,1.36672293743281,4.59493144063342,5.73328656402591e-06,7.7157061122152e-05,3.09430993588562,"NLRP3","114548"
"ENSG00000016602",-1.4542892295108,-4.00409884581376,-4.59400106422984,5.75768786699139e-06,7.74496739116626e-05,3.25577453443538,"CLCA4","22802"
"ENSG00000263639",-1.22232253691989,-5.00071442748381,-4.59356800268677,5.76907991669427e-06,7.75671031161995e-05,3.27272534225185,"MSMB","4477"
"ENSG00000038274",0.311602202617056,5.82495878597422,4.59287143107814,5.7874492556088e-06,7.77781925790673e-05,2.61401305496939,"MAT2B","27430"
"ENSG00000240864",2.15051542602721,-0.0345627958312173,4.59267522974173,5.79263342761675e-06,7.78119721286499e-05,3.19389038951416,"IGKV1-16","28938"
"ENSG00000074706",1.01667756302457,0.423795171001045,4.59213930993831,5.80681662612358e-06,7.79665480270676e-05,3.15065883980626,"IPCEF1","26034"
"ENSG00000160799",-0.277049440313555,5.01226017876801,-4.59159785265501,5.8211802479238e-06,7.81234029035042e-05,2.65146708936234,"CCDC12","151903"
"ENSG00000117152",1.01436428985385,1.11060397696218,4.59128595919728,5.82946955165736e-06,7.81986302288622e-05,3.10724702472658,"RGS4","5999"
"ENSG00000172345",-0.546260949329861,-0.18924061945454,-4.59090466170465,5.83961883503634e-06,7.82987272791619e-05,3.1338232577627,"STARD5","80765"
"ENSG00000196950",0.525512227581426,4.93730922985697,4.59033507345199,5.85481161615225e-06,7.84663253211647e-05,2.69930194907179,"SLC39A10","57181"
"ENSG00000009790",1.07785651542807,1.82760559602769,4.58996571879273,5.86468379690857e-06,7.85345776668094e-05,3.05166312934349,"TRAF3IP3","80342"
"ENSG00000131263",0.321258934765139,5.96253947230996,4.58994286352097,5.86529520191437e-06,7.85345776668094e-05,2.5895301925762,"RLIM","51132"
"ENSG00000163126",-0.507692828464154,-0.636469789574906,-4.58769243208659,5.92579758374021e-06,7.92745539510576e-05,3.14445162942434,"ANKRD23","200539"
"ENSG00000055917",0.285245196012625,6.93433644047189,4.58765868863325,5.92670931492774e-06,7.92745539510576e-05,2.49902213290208,"PUM2","23369"
"ENSG00000169689",-0.346289162387298,4.95895006259397,-4.58758420492462,5.92872230434358e-06,7.92745539510576e-05,2.63597943731487,"CENPX","201254"
"ENSG00000211716",1.3121361667919,-2.40833404990454,4.58615864161239,5.96737623478452e-06,7.97235735387501e-05,3.21977146599175,"TRBV9","28586"
"ENSG00000118785",1.29418973833771,7.6419704427949,4.58614395424225,5.96777573750735e-06,7.97235735387501e-05,2.48456747946692,"SPP1","6696"
"ENSG00000009950",1.19253799891842,-1.49628850995806,4.58593008144669,5.97359607993585e-06,7.97647549885476e-05,3.19584160718894,"MLXIPL","51085"
"ENSG00000219201",0.563125365569379,-1.12183514410625,4.58547589284429,5.98597447419801e-06,7.98934275218658e-05,3.17459540190696,NA,NA
"ENSG00000273335",-0.732935256662298,-4.37145117775111,-4.58494367479614,6.00051082084097e-06,8.00507707307795e-05,3.23070327269487,NA,NA
"ENSG00000167272",-0.293105607780133,4.50258162619514,-4.58468291837655,6.00764516831661e-06,8.01092675625047e-05,2.67143019384121,"POP5","51367"
"ENSG00000233355",1.36136730627089,-2.17384777903269,4.58414386314777,6.02241966416385e-06,8.02695422392855e-05,3.20647608533402,"CHRM3-AS2","100506915"
"ENSG00000260992",-0.575315035852404,-0.834525946270516,-4.58236123385761,6.07152711917469e-06,8.08870663668376e-05,3.12880611588325,NA,NA
"ENSG00000136689",-0.967450707032439,2.17000826444024,-4.58121369548557,6.10334245169376e-06,8.12737594481487e-05,2.87616554454177,"IL1RN","3557"
"ENSG00000183542",0.972967505501846,-4.86526119082186,4.58085038478402,6.11344851342054e-06,8.13404535958081e-05,3.22832172887929,"KLRC4","8302"
"ENSG00000211734",1.34897288100988,-2.05035194759547,4.58083293094502,6.11393442390238e-06,8.13404535958081e-05,3.18930365968773,"TRBV5-1","28614"
"ENSG00000165905",-1.26478907303631,-1.16374164042145,-4.58017176525058,6.13236844876205e-06,8.15454888255636e-05,3.11537771862507,"LARGE2","120071"
"ENSG00000267541",-0.730719509664711,-2.18325561729833,-4.58007956174285,6.13494342070412e-06,8.15454888255636e-05,3.16150553860157,"MTCO2P2","100873202"
"ENSG00000161714",-0.498960660075415,4.50267042015148,-4.57792176045092,6.19550178796531e-06,8.23128773799167e-05,2.62995544701423,"PLCD3","113026"
"ENSG00000154001",0.297470684429967,5.3505070603189,4.57779918481784,6.19895903002472e-06,8.23212717861441e-05,2.59039139507637,"PPP2R5E","5529"
"ENSG00000095951",0.4204126914562,4.61809361998363,4.57676400269438,6.22823029410834e-06,8.26723088150982e-05,2.6669969748215,"HIVEP1","3096"
"ENSG00000198763",-0.674638216233015,11.5766052659493,-4.57643695937641,6.23750547268377e-06,8.2740111477064e-05,2.11908605418315,"ND2","4536"
"ENSG00000183648",-0.379490595089687,5.10655665192473,-4.57638367614116,6.23901787874484e-06,8.2740111477064e-05,2.57122622482037,"NDUFB1","4707"
"ENSG00000106511",1.49742832458069,0.641565152480423,4.57547916387921,6.2647455960744e-06,8.30435066820854e-05,3.07831499073584,"MEOX2","4223"
"ENSG00000147905",0.382977392877039,3.95018358617246,4.57523137758774,6.2718113246169e-06,8.30789024075617e-05,2.73271151986183,"ZCCHC7","84186"
"ENSG00000211803",1.11985364686629,-4.01558412693627,4.57518556033219,6.27311866064785e-06,8.30789024075617e-05,3.19601780912444,"TRAV23DV6","28660"
"ENSG00000187116",0.893060653166763,0.487634366434253,4.57488524366977,6.28169428882195e-06,8.30799854717502e-05,3.06902021126919,"LILRA5","353514"
"ENSG00000100060",0.772597570876809,2.92641627104832,4.5748410302384,6.28295776628233e-06,8.30799854717502e-05,2.86875384535583,"MFNG","4242"
"ENSG00000167553",-0.466096189985832,6.16082312498169,-4.57478684641541,6.28450649820794e-06,8.30799854717502e-05,2.47095616651011,"TUBA1C","84790"
"ENSG00000196517",-0.790314482269119,2.66974562321881,-4.57478335661012,6.28460625960109e-06,8.30799854717502e-05,2.80416131641896,"SLC6A9","6536"
"ENSG00000151835",0.552155502722712,5.30285892992727,4.57451384693898,6.2923151987917e-06,8.31441703546462e-05,2.59505864056194,"SACS","26278"
"ENSG00000117000",0.402006893511888,4.52270534417937,4.5742202604442,6.3007231542808e-06,8.32175293849163e-05,2.66613795407357,"RLF","6018"
"ENSG00000272398",-1.4331341404404,0.968498634805337,-4.57379027765423,6.31305680514364e-06,8.33426475191052e-05,2.93914476221522,"CD24","100133941"
"ENSG00000280355",0.757044863283889,-2.33366358944132,4.57360805413697,6.31829070627432e-06,8.33739664936633e-05,3.15764981886406,NA,NA
"ENSG00000178462",-0.972494018386557,-5.13595624609279,-4.57256748391034,6.34825833052841e-06,8.37314869706997e-05,3.18510912630508,"TUBAL3","79861"
"ENSG00000267251",-0.783674286578176,-2.10008185745194,-4.57192263873441,6.36689782281363e-06,8.39393370884605e-05,3.12327447075396,NA,NA
"ENSG00000105518",-0.408078502312671,4.0918014545675,-4.57161593357229,6.37578168145908e-06,8.401844191361e-05,2.65033872942773,"TMEM205","374882"
"ENSG00000172007",0.520532988642428,2.71577922863086,4.57147314763624,6.37992160228198e-06,8.4022079923619e-05,2.86411437054408,"RAB33B","83452"
